"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
724.705688476562,724.705688476562,724.705688476562,115.5830028,111.0730002,117.9210018,7978941.7882383,7970732.23272018,2517244,2034,1,"[2][M]2+","","1"
724.974318613478,724.970153808594,724.975646972656,115.5830028,112.8149988,121.4480064,224066.8345888,224013.5977086,71234.5,2592,1,"[5][M]2+","","1"
725.0693359375,725.0693359375,725.0693359375,115.5830028,113.7180018,120.4030038,2341.66070057143,2333.81605536735,920,106,1,"","","1"
725.205486477005,725.201599121094,725.207092285156,115.5830028,111.0730002,117.9210018,6121968.7663662,6118258.49464217,1942970,2731,1,"[2][M+1]2+","","1"
725.335486855525,725.333862304688,725.33935546875,115.5830028,111.0730002,121.4480064,2249.01838944545,2185.35357867273,896,43,1,"","","1"
725.472406909758,725.4716796875,725.477172851562,115.5830028,112.8149988,117.9210018,111901.03424675,111874.364498937,44045.5,1913,1,"[5][M+1]2+","","1"
725.703186035156,725.703186035156,725.703186035156,115.5830028,111.0730002,117.9210018,8255844.5849352,8249193.21880972,2637212,2497,1,"[2][M+2]2+","","1"
725.703186035156,725.703186035156,725.703186035156,115.5830028,111.0730002,117.9210018,8255844.5849352,8250569.56930272,2637212,2442,1,"","","1"
725.973327636719,725.973327636719,725.973327636719,115.5830028,112.8149988,121.4480064,198417.209786133,198333.037962033,62887.5,1969,1,"[5][M+2]2+","","1"
726.204956054688,726.204956054688,726.204956054688,115.5830028,111.0730002,117.9210018,4662725.5374216,4661234.87421617,1495806,3377,1,"[2][M+3]2+","","1"
726.331713856797,726.326293945312,726.331787109375,115.5830028,112.8149988,121.4480064,3815.30974766666,3635.52393859999,1466,28,1,"","","1"
726.331892464094,726.331787109375,726.337280273438,115.5830028,111.9409992,121.4480064,3544.68763452,3457.42688986285,1466,41,1,"","","1"
726.475219726562,726.475219726562,726.475219726562,115.5830028,112.8149988,117.9210018,109332.71473775,109328.45973525,43418.5,43418,1,"[5][M+3]2+","","1"
726.701354980469,726.701354980469,726.701354980469,115.5830028,111.0730002,117.9210018,2359397.2032609,2356244.30995282,780726,1209,1,"[2][M+4]2+","","1"
727.203455320319,727.203430175781,727.208984375,115.5830028,111.0730002,117.9210018,774102.8088651,772267.666722043,257570,744,1,"[2][M+5]2+","","1"
727.704190804138,727.7001953125,727.705749511719,115.5830028,111.0730002,117.9210018,203542.7235567,203109.75865554,69036,507,1,"[2][M+6]2+","","1"
728.204239333681,728.20263671875,728.208190917969,115.5830028,111.0730002,117.9210018,25090.2218622,24661.900762125,8304.5,66,1,"[2][M+7]2+","","1"
728.71630859375,728.71630859375,728.71630859375,115.5830028,113.7180018,117.9210018,3114.8433,3111.4809,1110.5,1110,1,"","","1"
736.69406017866,736.693054199219,736.698608398438,115.5830028,110.202999,117.9210018,40897.6968372,39882.0903616071,10869.5,56,1,"[25][M]3+","","1"
